Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
"Nepal","NPL","Individuals with no education as a share of private paid employees","BI.PWK.PRVS.NN.ZS",,,,,,,,,"0.459681063890457",,,,,"0.304701447486877","0.337123841047287",,,,,,,,
"Nepal","NPL","Individuals with no education as a share of public paid employees","BI.PWK.PUBS.NN.ZS",,,,,,,,,"0.0921241790056229",,,,,"0.0633428394794464","0.065405935049057",,,,,,,,
"Nepal","NPL","Individuals with primary education as a share of private paid employees","BI.PWK.PRVS.PR.ZS",,,,,,,,,"0.21832075715065",,,,,"0.29125714302063","0.320589333772659",,,,,,,,
"Nepal","NPL","Individuals with primary education as a share of public paid employees","BI.PWK.PUBS.PR.ZS",,,,,,,,,"0.078920416533947",,,,,"0.104322917759418","0.123667694628239",,,,,,,,
"Nepal","NPL","Individuals with secondary education as a share of private paid employees","BI.PWK.PRVS.SG.ZS",,,,,,,,,"0.28602546453476",,,,,"0.343258142471313","0.292557686567307",,,,,,,,
"Nepal","NPL","Individuals with secondary education as a share of public paid employees","BI.PWK.PUBS.SG.ZS",,,,,,,,,"0.640728890895844",,,,,"0.615139544010162","0.539445817470551",,,,,,,,
"Nepal","NPL","Individuals with tertiary education as a share of private paid employees","BI.PWK.PRVS.TT.ZS",,,,,,,,,"0.0359727330505848",,,,,"0.0607832781970501","0.0497291646897793",,,,,,,,
"Nepal","NPL","Individuals with tertiary education as a share of private paid employees, by industry: Education","BI.PWK.PRVS.TT.ED.ZS",,,,,,,,,,,,,,"0.396953731775284","0.244557350873947",,,,,,,,
"Nepal","NPL","Individuals with tertiary education as a share of private paid employees, by industry: Health","BI.PWK.PRVS.TT.HE.ZS",,,,,,,,,,,,,,"0.214146345853806","0.283400177955627",,,,,,,,
"Nepal","NPL","Individuals with tertiary Education as a share of private paid employees, by occupation: Medical workers","BI.PWK.PRVS.TT.MW.ZS",,,,,,,,,,,,,,"0.721716046333313","0.471660673618317",,,,,,,,
"Nepal","NPL","Individuals with tertiary Education as a share of private paid employees, by occupation: Teachers","BI.PWK.PRVS.TT.TS.ZS",,,,,,,,,,,,,,"0.424927800893784","0.289382755756378",,,,,,,,
"Nepal","NPL","Individuals with tertiary education as a share of public paid employees","BI.PWK.PUBS.TT.ZS",,,,,,,,,"0.188226521015167",,,,,"0.217194721102715","0.271480560302734",,,,,,,,
"Nepal","NPL","Individuals with tertiary Education as a share of public paid employees, by industry: Core Public Administration","BI.PWK.PUBS.TT.CA.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Individuals with tertiary education as a share of public paid employees, by industry: Education","BI.PWK.PUBS.TT.ED.ZS",,,,,,,,,,,,,,"0.245584443211555","0.346969068050385",,,,,,,,
"Nepal","NPL","Individuals with tertiary education as a share of public paid employees, by industry: Health","BI.PWK.PUBS.TT.HE.ZS",,,,,,,,,,,,,,"0.234191000461578","0.337820142507553",,,,,,,,
"Nepal","NPL","Individuals with tertiary education as a share of public paid employees, by industry: Public Administration","BI.PWK.PUBS.TT.PA.ZS",,,,,,,,,,,,,,"0.288348734378815","0.202208921313286",,,,,,,,
"Nepal","NPL","Individuals with tertiary Education as a share of public paid employees, by industry: Public Safety","BI.PWK.PUBS.TT.PS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Individuals with tertiary Education as a share of public paid employees, by industry: Social Security","BI.PWK.PUBS.TT.SS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Individuals with tertiary Education as a share of public paid employees, by occupation: Medical workers","BI.PWK.PUBS.TT.MW.ZS",,,,,,,,,,,,,,"0.587921321392059","0.568211436271667",,,,,,,,
"Nepal","NPL","Individuals with tertiary Education as a share of public paid employees, by occupation: Teachers","BI.PWK.PUBS.TT.TS.ZS",,,,,,,,,,,,,,"0.265717953443527","0.394715219736099",,,,,,,,
"Nepal","NPL","Mean age of private paid employees","BI.PWK.AGES.PV.SM",,,,,,,,,"33.6859741210938",,,,,"33.9939651489258","34.5640563964844",,,,,,,,
"Nepal","NPL","Mean age of private paid employees, by industry: Education","BI.PWK.AGES.PV.ED.SM",,,,,,,,,,,,,,"31.2832336425781","30.3458137512207",,,,,,,,
"Nepal","NPL","Mean age of private paid employees, by industry: Health","BI.PWK.AGES.PV.HE.SM",,,,,,,,,,,,,,"33.8991889953613","32.2375068664551",,,,,,,,
"Nepal","NPL","Mean age of private paid employees, by occupation: Medical workers","BI.PWK.AGES.PV.MW.SM",,,,,,,,,,,,,,"38.2431678771973","29.5373802185059",,,,,,,,
"Nepal","NPL","Mean age of private paid employees, by occupation: Teachers","BI.PWK.AGES.PV.TS.SM",,,,,,,,,,,,,,"30.2635021209717","29.0750694274902",,,,,,,,
"Nepal","NPL","Mean age of public paid employees","BI.PWK.AGES.PB.SM",,,,,,,,,"36.6926002502441",,,,,"37.1972007751465","38.1940383911133",,,,,,,,
"Nepal","NPL","Mean age of public paid employees, by industry: Core Public Administration","BI.PWK.AGES.PB.CA.SM",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Mean age of public paid employees, by industry: Education","BI.PWK.AGES.PB.ED.SM",,,,,,,,,,,,,,"36.5399055480957","40.2124443054199",,,,,,,,
"Nepal","NPL","Mean age of public paid employees, by industry: Health","BI.PWK.AGES.PB.HE.SM",,,,,,,,,,,,,,"36.5560150146484","31.8755970001221",,,,,,,,
"Nepal","NPL","Mean age of public paid employees, by industry: Public Administration","BI.PWK.AGES.PB.PA.SM",,,,,,,,,,,,,,"36.8404579162598","38.231990814209",,,,,,,,
"Nepal","NPL","Mean age of public paid employees, by industry: Public Safety","BI.PWK.AGES.PB.PS.SM",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Mean age of public paid employees, by industry: Social Security","BI.PWK.AGES.PB.SS.SM",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Mean age of public paid employees, by occupation: Medical workers","BI.PWK.AGES.PB.MW.SM",,,,,,,,,,,,,,"31.5990161895752","33.8259391784668",,,,,,,,
"Nepal","NPL","Mean age of public paid employees, by occupation: Teachers","BI.PWK.AGES.PB.TS.SM",,,,,,,,,,,,,,"37.345458984375","39.7332191467285",,,,,,,,
"Nepal","NPL","Median age of private paid employees","BI.PWK.AGES.PV.MD",,,,,,,,,"32",,,,,"31","32",,,,,,,,
"Nepal","NPL","Median age of private paid employees, by industry: Education","BI.PWK.AGES.PV.ED.MD",,,,,,,,,,,,,,"28","28",,,,,,,,
"Nepal","NPL","Median age of private paid employees, by industry: Health","BI.PWK.AGES.PV.HE.MD",,,,,,,,,,,,,,"33","28",,,,,,,,
"Nepal","NPL","Median age of private paid employees, by occupation: Medical workers","BI.PWK.AGES.PV.MW.MD",,,,,,,,,,,,,,"42","26",,,,,,,,
"Nepal","NPL","Median age of private paid employees, by occupation: Teachers","BI.PWK.AGES.PV.TS.MD",,,,,,,,,,,,,,"27","28",,,,,,,,
"Nepal","NPL","Median age of public paid employees","BI.PWK.AGES.PB.MD",,,,,,,,,"36",,,,,"37","37",,,,,,,,
"Nepal","NPL","Median age of public paid employees, by industry: Core Public Administration","BI.PWK.AGES.PB.CA.MD",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Median age of public paid employees, by industry: Education","BI.PWK.AGES.PB.ED.MD",,,,,,,,,,,,,,"36","40",,,,,,,,
"Nepal","NPL","Median age of public paid employees, by industry: Health","BI.PWK.AGES.PB.HE.MD",,,,,,,,,,,,,,"35","29",,,,,,,,
"Nepal","NPL","Median age of public paid employees, by industry: Public Administration","BI.PWK.AGES.PB.PA.MD",,,,,,,,,,,,,,"34","39",,,,,,,,
"Nepal","NPL","Median age of public paid employees, by industry: Public Safety","BI.PWK.AGES.PB.PS.MD",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Median age of public paid employees, by industry: Social Security","BI.PWK.AGES.PB.SS.MD",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Median age of public paid employees, by occupation: Medical workers","BI.PWK.AGES.PB.MW.MD",,,,,,,,,,,,,,"33","32",,,,,,,,
"Nepal","NPL","Median age of public paid employees, by occupation: Teachers","BI.PWK.AGES.PB.TS.MD",,,,,,,,,,,,,,"38","40",,,,,,,,
"Nepal","NPL","Medical workers, as a share of public formal employees","BI.EMP.FRML.MW.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Medical workers, as a share of public paid employees","BI.EMP.PWRK.MW.PB.ZS",,,,,,,,,,,,,,"0.0295596364885569","0.0304578617215157",,,,,,,,
"Nepal","NPL","Medical workers, as a share of public total employees","BI.EMP.TOTL.MW.PB.ZS",,,,,,,,,,,,,,"0.0295212753117085","0.0309853460639715",,,,,,,,
"Nepal","NPL","Number of employed employees, by industry: Core Public Administration","BI.EMP.TOTL.NO.CA",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Number of employed employees, by industry: Education","BI.EMP.TOTL.NO.ED",,,,,,,,,,,,,,"253","324",,,,,,,,
"Nepal","NPL","Number of employed employees, by industry: Health","BI.EMP.TOTL.NO.HE",,,,,,,,,,,,,,"71","103",,,,,,,,
"Nepal","NPL","Number of employed employees, by industry: Public Administration","BI.EMP.TOTL.NO.PA",,,,,,,,,,,,,,"72","74",,,,,,,,
"Nepal","NPL","Number of employed employees, by industry: Public Safety","BI.EMP.TOTL.NO.PS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Number of employed employees, by industry: Social Security","BI.EMP.TOTL.NO.SS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Number of employed employees, by occupation: Medical workers","BI.EMP.TOTL.NO.MW",,,,,,,,,,,,,,"15","33",,,,,,,,
"Nepal","NPL","Number of employed employees, by occupation: Teachers","BI.EMP.TOTL.NO.TS",,,,,,,,,,,,,,"210","258",,,,,,,,
"Nepal","NPL","Number of employed individuals","BI.EMP.TOTL.NO",,,,,,,,,"35296",,,,,"6414","10010",,,,,,,,
"Nepal","NPL","Number of paid employees","BI.PWK.TOTL.NO",,,,,,,,,"7834",,,,,"1698","2205",,,,,,,,
"Nepal","NPL","Number of paid employees, by industry: Core Public Administration","BI.PWK.TOTL.NO.CA",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Number of paid employees, by industry: Education","BI.PWK.TOTL.NO.ED",,,,,,,,,,,,,,"245","307",,,,,,,,
"Nepal","NPL","Number of paid employees, by industry: Health","BI.PWK.TOTL.NO.HE",,,,,,,,,,,,,,"58","80",,,,,,,,
"Nepal","NPL","Number of paid employees, by industry: Public Administration","BI.PWK.TOTL.NO.PA",,,,,,,,,,,,,,"71","71",,,,,,,,
"Nepal","NPL","Number of paid employees, by industry: Public Safety","BI.PWK.TOTL.NO.PS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Number of paid employees, by industry: Social Security","BI.PWK.TOTL.NO.SS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Number of paid employees, by occupation: Medical workers","BI.PWK.TOTL.NO.MW",,,,,,,,,,,,,,"14","26",,,,,,,,
"Nepal","NPL","Number of paid employees, by occupation: Teachers","BI.PWK.TOTL.NO.TS",,,,,,,,,,,,,,"207","250",,,,,,,,
"Nepal","NPL","Number of public paid employees","BI.PWK.PUBS.NO",,,,,,,,,"2070",,,,,"368","491",,,,,,,,
"Nepal","NPL","Number of public paid employees, by industry: Core Public Administration","BI.PWK.PUBS.NO.CA",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Number of public paid employees, by industry: Education","BI.PWK.PUBS.NO.ED",,,,,,,,,,,,,,"125","185",,,,,,,,
"Nepal","NPL","Number of public paid employees, by industry: Health","BI.PWK.PUBS.NO.HE",,,,,,,,,,,,,,"34","40",,,,,,,,
"Nepal","NPL","Number of public paid employees, by industry: Public Administration","BI.PWK.PUBS.NO.PA",,,,,,,,,,,,,,"70","69",,,,,,,,
"Nepal","NPL","Number of public paid employees, by industry: Public Safety","BI.PWK.PUBS.NO.PS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Number of public paid employees, by industry: Social Security","BI.PWK.PUBS.NO.SS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Number of public paid employees, by occupation: Medical workers","BI.PWK.PUBS.NO.MW",,,,,,,,,,,,,,"10","14",,,,,,,,
"Nepal","NPL","Number of public paid employees, by occupation: Teachers","BI.PWK.PUBS.NO.TS",,,,,,,,,,,,,,"112","162",,,,,,,,
"Nepal","NPL","Pay compression ratio in private sector (ratio of 90th/10th percentile earners)","BI.WAG.CPRS.PV.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Pay compression ratio in public sector (ratio of 90th/10th percentile earners)","BI.WAG.CPRS.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Pay compression ratio in public sector, by occupation: Government economist (clerk as reference)","BI.WAG.CPRS.PB.GE.ZS",,,,,,,,,,,,,,,,,,"1.27141318880256",,,,,
"Nepal","NPL","Pay compression ratio in public sector, by occupation: Hospital doctor (clerk as reference)","BI.WAG.CPRS.PB.HD.ZS",,,,,,,,,,,,,,,,,,"1.58985442657802",,,,,
"Nepal","NPL","Pay compression ratio in public sector, by occupation: Hospital nurse (clerk as reference)","BI.WAG.CPRS.PB.HN.ZS",,,,,,,,,,,,,,,,,,"1.1378504737572",,,,,
"Nepal","NPL","Pay compression ratio in public sector, by occupation: Judge (clerk as reference)","BI.WAG.CPRS.PB.JU.ZS",,,,,,,,,,,,,,,,,,"2.69435543831191",,,,,
"Nepal","NPL","Pay compression ratio in public sector, by occupation: Police officer (clerk as reference)","BI.WAG.CPRS.PB.PO.ZS",,,,,,,,,,,,,,,,,,"1.0738228040115",,,,,
"Nepal","NPL","Pay compression ratio in public sector, by occupation: Primary school teacher (clerk as reference)","BI.WAG.CPRS.PB.PT.ZS",,,,,,,,,,,,,,,,,,"0.946153667293176",,,,,
"Nepal","NPL","Pay compression ratio in public sector, by occupation: Secondary school teacher (clerk as reference)","BI.WAG.CPRS.PB.ST.ZS",,,,,,,,,,,,,,,,,,"1.27141318880256",,,,,
"Nepal","NPL","Pay compression ratio in public sector, by occupation: Senior officials (clerk as reference)","BI.WAG.CPRS.PB.SN.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Pay compression ratio in public sector, by occupation: University teacher (clerk as reference)","BI.WAG.CPRS.PB.UT.ZS",,,,,,,,,,,,,,,,,,"1.43176949629216",,,,,
"Nepal","NPL","Proportion of total employees with tertiary Education working in public sector","BI.EMP.TOTL.PB.TT.ZS",,,,,,,,,"0.408241510391235",,,,,"0.338571459054947","0.358784079551697",,,,,,,,
"Nepal","NPL","Public Administration workers, as a share of public formal employees","BI.EMP.FRML.PB.PA.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public Administration workers, as a share of public paid employees","BI.EMP.PWRK.PB.PA.ZS",,,,,,,,,,,,,,"0.132374837994576","0.130140095949173",,,,,,,,
"Nepal","NPL","Public Administration workers, as a share of public total employees","BI.EMP.TOTL.PB.PA.ZS",,,,,,,,,,,,,,"0.132203042507172","0.124364703893661",,,,,,,,
"Nepal","NPL","Public Safety workers, as a share of public formal employees","BI.EMP.FRML.PB.PS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public Safety workers, as a share of public paid employees","BI.EMP.PWRK.PB.PS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public Safety workers, as a share of total public employees","BI.EMP.TOTL.PB.PS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector employment, as a share of formal employment","BI.EMP.FRML.PB.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector employment, as a share of formal employment, by industry: Education","BI.EMP.FRML.PB.ED.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector employment, as a share of formal employment, by industry: Health","BI.EMP.FRML.PB.HE.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector employment, as a share of formal employment, by occupation: Medical workers","BI.EMP.FRML.PB.MW.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector employment, as a share of formal employment, by occupation: Teachers","BI.EMP.FRML.PB.TS.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector employment, as a share of paid employment","BI.EMP.PWRK.PB.ZS",,,,,,,,,"0.236416593194008",,,,,"0.205193266272545","0.221230283379555",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of paid employment by gender: Female","BI.EMP.PWRK.PB.FE.ZS",,,,,,,,,"0.194551721215248",,,,,"0.236004665493965","0.217891007661819",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of paid employment by gender: male","BI.EMP.PWRK.PB.MA.ZS",,,,,,,,,"0.251262307167053",,,,,"0.193555176258087","0.2225251942873",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of paid employment by location: rural","BI.EMP.PWRK.PB.RU.ZS",,,,,,,,,"0.21633580327034",,,,,"0.195652171969414","0.207617849111557",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of paid employment by location: urban","BI.EMP.PWRK.PB.UR.ZS",,,,,,,,,"0.292131543159485",,,,,"0.229601517319679","0.240170627832413",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of paid employment, by industry: Education","BI.EMP.PWRK.PB.ED.ZS",,,,,,,,,,,,,,"0.628815174102783","0.639296472072601",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of paid employment, by industry: Health","BI.EMP.PWRK.PB.HE.ZS",,,,,,,,,,,,,,"0.626559793949127","0.575853228569031",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of paid employment, by occupation: Medical workers","BI.EMP.PWRK.PB.MW.ZS",,,,,,,,,,,,,,"0.759912490844727","0.655667781829834",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of paid employment, by occupation: Teachers","BI.EMP.PWRK.PB.TS.ZS",,,,,,,,,,,,,,"0.650481760501862","0.678571939468384",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of paid employment, by occupational group: Clerks","BI.EMP.PWRK.PB.CK.ZS",,,,,,,,,"0.649344682693481",,,,,"0.424623340368271","0.400136202573776",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of paid employment, by occupational group: Elementary workers","BI.EMP.PWRK.PB.EO.ZS",,,,,,,,,"0.0810266509652138",,,,,"0.109815061092377","0.101329579949379",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of paid employment, by occupational group: Manager","BI.EMP.PWRK.PB.SN.ZS",,,,,,,,,,,,,,"0.212570175528526","0.262084931135178",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of paid employment, by occupational group: Professionals","BI.EMP.PWRK.PB.PN.ZS",,,,,,,,,"0.742762088775635",,,,,"0.63487446308136","0.654258787631989",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of paid employment, by occupational group: Technicians","BI.EMP.PWRK.PB.TN.ZS",,,,,,,,,"0.616888165473938",,,,,"0.492302656173706","0.597120046615601",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of total employment","BI.EMP.TOTL.PB.ZS",,,,,,,,,"0.0394694209098816",,,,,"0.0414430536329746","0.0437135584652424",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of total employment by gender: Female","BI.EMP.TOTL.PB.FE.ZS",,,,,,,,,"0.0159708447754383",,,,,"0.0246892217546701","0.0226664543151855",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of total employment by gender: male","BI.EMP.TOTL.PB.MA.ZS",,,,,,,,,"0.0662229955196381",,,,,"0.0602835193276405","0.0675193667411804",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of total employment by location: rural","BI.EMP.TOTL.PB.RU.ZS",,,,,,,,,"0.0304709542542696",,,,,"0.033036183565855","0.0329143814742565",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of total employment by location: urban","BI.EMP.TOTL.PB.UR.ZS",,,,,,,,,"0.100372031331062",,,,,"0.0930769219994545","0.0722109079360962",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of total employment, by industry: Education","BI.EMP.TOTL.PB.ED.ZS",,,,,,,,,,,,,,"0.616578698158264","0.613963544368744",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of total employment, by industry: Health","BI.EMP.TOTL.PB.HE.ZS",,,,,,,,,,,,,,"0.44982835650444","0.461217552423477",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of total employment, by occupation: Medical workers","BI.EMP.TOTL.PB.MW.ZS",,,,,,,,,,,,,,"0.735347330570221","0.532323718070984",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of total employment, by occupation: Teachers","BI.EMP.TOTL.PB.TS.ZS",,,,,,,,,,,,,,"0.642381310462952","0.661422431468964",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of total employment, by occupationa group: Elementary workers","BI.EMP.TOTL.PB.EO.ZS",,,,,,,,,"0.0506609417498112",,,,,"0.0578742399811745","0.0521738678216934",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of total employment, by occupational group: Clerks","BI.EMP.TOTL.PB.CK.ZS",,,,,,,,,"0.600813925266266",,,,,"0.407261878252029","0.374037712812424",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of total employment, by occupational group: Manager","BI.EMP.TOTL.PB.SN.ZS",,,,,,,,,"0.169646397233009",,,,,"0.0205431953072548","0.0354690663516521",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of total employment, by occupational group: Professionals","BI.EMP.TOTL.PB.PN.ZS",,,,,,,,,"0.681619763374329",,,,,"0.579139590263367","0.589496195316315",,,,,,,,
"Nepal","NPL","Public sector employment, as a share of total employment, by occupational group: Technicians","BI.EMP.TOTL.PB.TN.ZS",,,,,,,,,"0.51235693693161",,,,,"0.284017294645309","0.428512185811996",,,,,,,,
"Nepal","NPL","Public sector female employment, as a share of paid employment by industry: Education","BI.EMP.PUBS.FE.ED.ZS",,,,,,,,,,,,,,"0.633348703384399","0.512412428855896",,,,,,,,
"Nepal","NPL","Public sector female employment, as a share of paid employment by industry: Health","BI.EMP.PUBS.FE.HE.ZS",,,,,,,,,,,,,,"0.61226761341095","0.505895972251892",,,,,,,,
"Nepal","NPL","Public sector female employment, as a share of paid employment by occupation: Medical workers","BI.EMP.PUBS.FE.MW.ZS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector female employment, as a share of paid employment by occupation: Teachers","BI.EMP.PUBS.FE.TS.ZS",,,,,,,,,,,,,,"0.649059295654297","0.547417938709259",,,,,,,,
"Nepal","NPL","Public sector female employment, as a share of paid employment by occupational group: Clerks","BI.EMP.PUBS.FE.CK.ZS",,,,,,,,,"0.464545696973801",,,,,"0.288394123315811","0.337343573570251",,,,,,,,
"Nepal","NPL","Public sector female employment, as a share of paid employment by occupational group: Elementary workers","BI.EMP.PUBS.FE.EO.ZS",,,,,,,,,"0.0434072762727737",,,,,"0.0913089141249657","0.0690668150782585",,,,,,,,
"Nepal","NPL","Public sector female employment, as a share of paid employment by occupational group: Manager","BI.EMP.PUBS.FE.SN.ZS",,,,,,,,,"0.443047136068344",,,,,"0.25","0.515511214733124",,,,,,,,
"Nepal","NPL","Public sector female employment, as a share of paid employment by occupational group: Professionals","BI.EMP.PUBS.FE.PN.ZS",,,,,,,,,"0.626692116260529",,,,,"0.640150785446167","0.525779604911804",,,,,,,,
"Nepal","NPL","Public sector female employment, as a share of paid employment by occupational group: Technicians","BI.EMP.PUBS.FE.TN.ZS",,,,,,,,,"0.554823517799377",,,,,"0.649389088153839","0.51375538110733",,,,,,,,
"Nepal","NPL","Public sector wage premium (compared to all private employees)","BI.WAG.PREM.PB.GP",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium (compared to formal wage employees)","BI.WAG.PREM.PB",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium for females, by industry: Education (compared to paid wage employees)","BI.WAG.PREM.FE.ED",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium for females, by industry: Health (compared to paid wage employees)","BI.WAG.PREM.FE.HE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium for females, by occupation: Medical workers (compared to paid wage employees)","BI.WAG.PREM.FE.MW",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium for females, by occupation: Teachers (compared to paid wage employees)","BI.WAG.PREM.FE.TS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium for males, by industry: Education (compared to paid wage employees)","BI.WAG.PREM.MA.ED",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium for males, by industry: Health (compared to paid wage employees)","BI.WAG.PREM.MA.HE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium for males, by occupation: Medical workers (compared to paid wage employees)","BI.WAG.PREM.MA.MW",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium for males, by occupation: Teachers (compared to paid wage employees)","BI.WAG.PREM.MA.TS",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by education level: No Education (compared to formal wage employees)","BI.WAG.PREM.PB.NN",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by education level: Primary Education (compared to formal wage employees)","BI.WAG.PREM.PB.PR",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by education level: Secondary Education (compared to formal wage employees)","BI.WAG.PREM.PB.SG",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by education level: Tertiary Education (compared to formal wage employees)","BI.WAG.PREM.PB.TT",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by gender: Female (compared to all private employees)","BI.WAG.PREM.PB.FE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by gender: Male (compared to all private employees)","BI.WAG.PREM.PB.MA",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by industry: Education (compared to all private employees)","BI.WAG.PREM.ED.GP",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by industry: Education (compared to formal wage employees)","BI.WAG.PREM.ED",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by industry: Health (compared to all private employees)","BI.WAG.PREM.HE.GP",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by industry: Health (compared to formal wage employees)","BI.WAG.PREM.HE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by occupation: Medical workers (compared to all private employees)","BI.WAG.PREM.MW.PE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by occupation: Medical workers (compared to formal wage employees)","BI.WAG.PREM.MW.WE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by occupation: Teacher (compared to all private employees)","BI.WAG.PREM.TS.PE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by occupation: Teacher (compared to formal wage employees)","BI.WAG.PREM.TS.WE",,,,,,,,,,,,,,,,,,,,,,,
"Nepal","NPL","Public sector wage premium, by occupational group: Clerks (compared to formal wage employees)","BI.WAG.PREM.PB.CK",,,,,,,,,,,,,,,,,,,,,,,
